RMSE (en %);RMSE OOS (en %);Residuals Statio PValue;Predictor_1;Predictor_2;Coeff_1;Coeff_2;Transfo_1;Transfo_2;Priority_1;Priority_2;2-1;Is signif;Breusch-Pagan;Durbin Watson;Jarque Bera;R2;R2OOS
6,5;9,7;0,0;RDB_Nominal.t;Spread10Y6M.lag_1;372,45;541,1;Level;Level;1;1,0;-0,35;0;0,68;0;39;0,9;0,19477478795682646
5,5;4,6;0,0;EUROSTAT_GDPEuroArea.lag_1;EUR006M_Index.lag_3;0,06;1100,88;Level;Level;1;1,0;-0,91;0;0,34;0;5;0,92;0,1933946723591068
5,4;4,8;0,0;EUROSTAT_GDPEuroArea.lag_1;BBG_TauxOat10Y.Diff.lag_12;0,06;738,03;Level;Difference;1;1,0;0,17;0;0,43;0;6;0,93;0,19335298347302976
7,2;8,1;0,0;INSEE_ProductionIndustrielle_France.t;SP_SP500.lag_12;633,71;10,4;Level;Level;1;1,0;0,82;1;0,16;0;1;0,88;0,19231764008566954
5,5;4,6;0,0;EUROSTAT_GDPEuroArea.lag_1;INSEE_ConfianceMenagesFR.lag_3;0,06;-53,31;Level;Level;1;1,0;0,75;0;0,49;0;4;0,93;0,1922640835135051
5,1;4,7;0,0;INSEE_ConsommationFinaleMenagesFR.lag_12;BBG_TauxOat10Y.Diff.lag_3;0,81;-1113,13;Level;Difference;1;1,0;-0,03;0;0,35;0;4;0,93;0,19213932995848093
5,5;5,6;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;SP_SP500.pct.t;1,18;-25,52;Level;Growth_rate;1;1,0;-0,19;1;0,23;0;16;0,92;0,19202564344194628
5,5;4,6;0,0;EUROSTAT_GDPEuroArea.t;Spread10Y3M.t;0,06;144,75;Level;Level;1;1,0;-0,35;0;0,52;0;43;0,93;0,19189951560228635
7,5;11,7;0,0;RDB_Nominal.lag_12;EUROSTAT_GDPEuroArea.Diff.lag_1;471,7;0,11;Level;Difference;1;1,0;-0,01;1;0,16;0;90;0,88;0,19179905786788465
5,5;4,6;0,0;EUROSTAT_GDPEuroArea.lag_12;EUR003M_Index.lag_1;0,06;-2939,72;Level;Level;1;1,0;-0,84;0;0,73;0;68;0,93;0,19177112403991248
5,7;5,2;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;BBG_TauxOat10Y.pct.lag_12;1,19;-0,37;Level;Growth_rate;1;1,0;0,31;0;0,48;0;11;0,92;0,19161684080324515
5,5;5,7;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;SpreadOat10Y3M.lag_3;1,16;-587,22;Level;Level;1;1,0;-0,5;0;0,22;0;17;0,93;0,19080097677798402
5,5;4,6;0,0;EUROSTAT_GDPEuroArea.t;EUSA5_Curncy.t;0,06;344,04;Level;Level;1;1,0;-0,67;1;0,49;0;40;0,93;0,1903785565353131
5,5;5,2;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;SP_SP500.pct.t;1,21;-17,84;Level;Growth_rate;1;1,0;-0,2;1;0,37;0;8;0,93;0,1896649429309617
5,3;3,8;0,0;EUROSTAT_GDPEuroArea.t;Spread6M3M.Diff.lag_1;0,06;28490,33;Level;Difference;1;1,0;-0,02;0;0,92;0;36;0,94;0,18964466977157424
5,5;5,3;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;EUR006M_Index.lag_3;1,07;-2448,77;Level;Level;1;1,0;-0,88;1;0,28;0;25;0,92;0,18879905400692942
6,2;8,5;0,0;RDB_Nominal.t;CPI_Excl_Tabac.lag_12;440,32;-985,22;Level;Level;1;1,0;0,92;1;0,58;0;15;0,91;0,1885449750158147
5,5;4,8;0,0;EUROSTAT_GDPEuroArea.lag_1;Chomage.Diff.lag_3;0,06;-453,68;Level;Difference;1;1,0;-0,36;0;0,45;0;8;0,92;0,18849931695014077
5,7;5,1;0,0;EUROSTAT_GDPEuroArea.lag_12;EUR003M_Index.pct.lag_3;0,06;-0,07;Level;Growth_rate;1;1,0;-0,01;0;0,86;0;50;0,93;0,18824270521975117
5,4;5,1;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;EUROSTAT_GDPEuroArea.pct.lag_12;1,09;538,18;Level;Growth_rate;1;1,0;0,75;0;0,41;0;17;0,93;0,1881614063876248
5,7;5,2;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;STOXX_EUROSTOXX50.Diff.t;1,18;-0,37;Level;Difference;1;1,0;-0,04;0;0,5;0;11;0,92;0,18758518543205882
5,5;5,1;0,0;EUROSTAT_GDPEuroArea.lag_1;EUSA10_Curncy.Diff.lag_1;0,06;-429,91;Level;Difference;1;1,0;0,01;1;0,29;0;5;0,92;0,18724034021623526
5,4;4,7;0,0;EUROSTAT_GDPEuroArea.lag_3;Chomage.lag_3;0,06;71,39;Level;Level;1;1,0;-0,93;0;0,22;0;19;0,93;0,1869027187014437
5,9;5,8;0,0;INSEE_ConsommationFinaleMenagesFR.lag_3;EUR006M_Index.t;0,8;2012,54;Level;Level;1;1,0;-0,9;0;0,38;0;22;0,91;0,18635758816209513
5,5;5,7;0,0;EUROSTAT_GDPEuroArea.lag_12;INSEE_ConfianceMenagesFR.pct.lag_3;0,07;55,85;Level;Growth_rate;1;1,0;-0,37;0;0,55;0;65;0,93;0,18580414559722824
6,2;8,0;0,0;INSEE_PIBFR.lag_3;Spread6M3M.Diff.t;0,34;8945,7;Level;Difference;1;1,0;0,05;1;0,27;0;27;0,91;0,18495390742619222
5,7;5,4;0,0;EUROSTAT_GDPEuroArea.lag_12;EUSA10_Curncy.lag_3;0,06;-445,47;Level;Level;1;1,0;-0,63;0;0,77;0;54;0,93;0,18491406586685466
5,4;4,6;0,0;EUROSTAT_GDPEuroArea.lag_3;EUSA10_Curncy.pct.lag_12;0,06;-0,59;Level;Growth_rate;1;1,0;0,4;0;0,21;0;19;0,93;0,18409325223279738
5,9;7,8;0,0;INSEE_PIBFR.lag_3;Spread6M3M.lag_1;0,37;32560,74;Level;Level;1;1,0;-0,7;0;0,57;0;2;0,92;0,18406782019464074
5,4;4,4;0,0;EUROSTAT_GDPEuroArea.t;INSEE_InvestEntreprisesNonFinancieresFR.Diff.lag_1;0,06;-0,54;Level;Difference;1;1,0;0,28;0;0,69;0;37;0,93;0,1836006707803438
7,2;6,2;0,0;SP_SP500.lag_1;Spread6M3M.Diff.lag_1;13,91;37585,01;Level;Difference;1;1,0;-0,05;1;0,41;0;47;0,88;0,18309109979731675
6,5;10,3;0,0;RDB_Nominal.lag_3;Spread6M3M.t;399,37;10036,3;Level;Level;1;1,0;-0,66;0;0,34;0;30;0,9;0,18302144597392767
5,5;5,3;0,0;EUROSTAT_GDPEuroArea.lag_1;EUSA5_Curncy.Diff.lag_1;0,06;-623,17;Level;Difference;1;1,0;0,06;1;0,43;0;7;0,92;0,18292318108083638
5,7;5,5;0,0;EUROSTAT_GDPEuroArea.lag_12;Spread5Y6M.pct.lag_1;0,06;-0,14;Level;Growth_rate;1;1,0;0,01;1;0,83;0;50;0,93;0,1825792996043042
6,5;7,9;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_12;EUROSTAT_GDPEuroArea.Diff.t;1,32;0,12;Level;Difference;1;1,0;-0,06;1;0,63;0;32;0,9;0,1819591329927588
5,5;4,9;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;SpreadOAT10Y6M.Diff.t;1,21;874,22;Level;Difference;1;1,0;0,05;0;0,27;0;19;0,93;0,18179508726155402
6,4;6,5;0,0;PIB_Reel.lag_1;EUROSTAT_GDPEuroArea.Diff.t;330,68;0,01;Level;Difference;1;1,0;0,03;0;0,66;0;46;0,9;0,1816869058960483
5,5;4,6;0,0;EUROSTAT_GDPEuroArea.lag_1;SpreadOat10Y3M.lag_12;0,06;295,31;Level;Level;1;1,0;-0,59;0;0,26;0;5;0,92;0,18103782594910545
6,5;6,3;0,0;PIB_Reel.lag_1;SpreadOat10Y3M.Diff.lag_1;331,24;945,25;Level;Difference;1;1,0;-0,03;0;0,79;0;51;0,9;0,18039479308402762
5,6;5,1;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;Chomage.Diff.lag_1;1,17;-1648,23;Level;Difference;1;1,0;-0,34;0;0,58;0;9;0,92;0,18024515392006413
5,5;4,9;0,0;EUROSTAT_GDPEuroArea.t;INSEE_ConfianceMenagesFR.Diff.lag_3;0,06;-18,85;Level;Difference;1;1,0;-0,11;1;0,29;0;37;0,93;0,18015374176339105
5,3;4,6;0,0;EUROSTAT_GDPEuroArea.lag_3;Spread6M3M.pct.lag_12;0,06;-6,55;Level;Growth_rate;1;1,0;0,26;1;0,54;0;16;0,93;0,17898561429391113
5,8;4,9;0,0;INSEE_ConsommationFinaleMenagesFR.t;EUSA10_Curncy.lag_1;0,79;1189,92;Level;Level;1;1,0;-0,7;0;0,5;0;14;0,92;0,1787963264735022
5,5;5,3;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;EURONEXT_CAC40.Diff.lag_1;1,19;0,52;Level;Difference;1;1,0;0,01;1;0,54;0;8;0,92;0,17829050501865673
5,7;5,7;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;EUROSTAT_GDPEuroArea.Diff.lag_3;1,19;-0,02;Level;Difference;1;1,0;0,19;0;0,42;0;14;0,92;0,17781677208724767
5,5;4,6;0,0;EUROSTAT_GDPEuroArea.lag_1;BBG_TauxOat10Y.lag_12;0,06;284,16;Level;Level;1;1,0;-0,77;0;0,28;0;5;0,92;0,17727507364377548
5,4;4,7;0,0;EUROSTAT_GDPEuroArea.lag_12;INSEE_ConfianceMenagesFR.lag_3;0,06;84,38;Level;Level;1;1,0;0,67;0;0,65;0;61;0,93;0,17719325445106227
5,5;4,6;0,0;EUROSTAT_GDPEuroArea.lag_1;INSEE_ConsommationFinaleMenagesFR.pct.t;0,06;-646,61;Level;Growth_rate;1;1,0;0,42;0;0,48;0;5;0,93;0,1766974428896647
5,5;4,6;0,0;EUROSTAT_GDPEuroArea.lag_1;SpreadOat10Y3M.Diff.t;0,06;-39,56;Level;Difference;1;1,0;0,1;1;0,31;0;8;0,92;0,17669743623501288
5,6;5,0;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;INSEE_InvestEntreprisesNonFinancieresFR.Diff.lag_1;1,21;-0,78;Level;Difference;1;1,0;0,3;0;0,69;0;9;0,92;0,1762136053478226
5,8;4,9;0,0;EUROSTAT_GDPEuroArea.lag_12;Chomage.Diff.lag_1;0,06;-1832,94;Level;Difference;1;1,0;-0,34;1;0,68;0;80;0,93;0,17587100574976833
5,5;4,7;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;CPI_Excl_Tabac.lag_12;1,3;-397,45;Level;Level;1;1,0;0,89;1;0,68;0;4;0,93;0,17544322344845853
5,4;4,7;0,0;EUROSTAT_GDPEuroArea.lag_3;BBG_TauxOat10Y.lag_1;0,06;87,7;Level;Level;1;1,0;-0,71;0;0,44;0;18;0,93;0,17517720397416225
5,4;5,2;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;Chomage.lag_12;1,29;1080,51;Level;Level;1;1,0;-0,84;1;0,34;0;7;0,93;0,17512499859890995
5,5;4,7;0,0;EUROSTAT_GDPEuroArea.t;EUR006M_Index.Diff.lag_1;0,06;4640,72;Level;Difference;1;1,0;0,17;0;0,74;0;36;0,93;0,17429208104086147
5,5;5,9;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;Spread5Y3M.t;1,19;-476,5;Level;Level;1;1,0;-0,17;1;0,47;0;8;0,92;0,17387350941943824
5,5;6,0;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;Spread5Y3M.lag_3;1,2;-884,71;Level;Level;1;1,0;-0,19;0;0,39;0;8;0,93;0,173799117419267
5,5;4,7;0,0;EUROSTAT_GDPEuroArea.lag_1;EUROSTAT_GDPEuroArea.pct.lag_3;0,06;-301,5;Level;Growth_rate;1;1,0;0,56;1;0,57;0;8;0,92;0,17356564652376028
7,5;4,7;0,0;SP_SP500.t;INSEE_PIBFR.Diff.t;13,4;0,26;Level;Difference;1;1,0;0,2;0;0,61;0;0;0,86;0,17319448486796296
5,5;4,6;0,0;EUROSTAT_GDPEuroArea.t;;0,06;;Level;;1;;0,0;1;0,26;0;41;0,93;0,1724504075015596
7,5;5,1;0,0;SP_SP500.t;INSEE_PIBFR.Diff.lag_1;13,35;0,21;Level;Difference;1;1,0;0,32;0;0,72;0;0;0,86;0,172237013856139
5,5;4,6;0,0;EUROSTAT_GDPEuroArea.lag_1;INSEE_ConsommationFinaleMenagesFR.Diff.lag_3;0,06;0,03;Level;Difference;1;1,0;0,22;0;0,54;0;8;0,92;0,1721693500346867
5,5;5,7;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;EUSA10_Curncy.Diff.lag_3;1,21;-614,93;Level;Difference;1;1,0;-0,13;0;0,67;0;5;0,93;0,17197607478813992
5,5;5,3;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;INSEE_ConfianceMenagesFR.pct.lag_3;1,22;13,95;Level;Growth_rate;1;1,0;-0,33;0;0,66;0;5;0,93;0,17147875795490675
5,5;5,1;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;INSEE_ConfianceMenagesFR.t;1,17;46,04;Level;Level;1;1,0;0,66;1;0,6;0;6;0,93;0,17140999233260001
5,1;4,1;0,0;EUROSTAT_GDPEuroArea.t;Spread6M3M.Diff.lag_3;0,06;31759,03;Level;Difference;1;1,0;-0,12;1;0,63;0;25;0,94;0,1713830735405636
5,6;5,3;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;EUSA10_Curncy.Diff.lag_1;1,19;424,04;Level;Difference;1;1,0;-0,02;0;0,38;0;14;0,92;0,1712087107696747
5,5;5,5;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;BBG_TauxOat10Y.pct.lag_3;1,19;-1,13;Level;Growth_rate;1;1,0;0,07;0;0,49;0;9;0,92;0,1711674334033041
5,4;4,9;0,0;EUROSTAT_GDPEuroArea.t;SpreadOAT10Y6M.Diff.lag_12;0,06;713,67;Level;Difference;1;1,0;0,09;0;0,38;0;29;0,93;0,17107869439469336
5,4;4,2;0,0;EUROSTAT_GDPEuroArea.lag_12;INSEE_InvestEntreprisesNonFinancieresFR.pct.t;0,06;313,92;Level;Growth_rate;1;1,0;0,39;0;0,83;0;52;0,93;0,1706917392166053
5,6;5,8;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;EUR006M_Index.Diff.lag_3;1,19;503,1;Level;Difference;1;1,0;0,09;0;0,53;0;9;0,92;0,17010471843402364
5,5;4,6;0,0;EUROSTAT_GDPEuroArea.t;SpreadOAT10Y6M.lag_1;0,06;12,13;Level;Level;1;1,0;-0,51;0;0,49;0;41;0,93;0,16990265808103722
5,5;5,1;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;INSEE_ConsommationFinaleMenagesFR.Diff.lag_12;1,21;0,14;Level;Difference;1;1,0;0,16;0;0,59;0;3;0,93;0,1698906746602381
5,9;5,5;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;EURONEXT_CAC40.lag_1;0,75;-0,31;Level;Level;1;1,0;0,85;0;0,29;0;33;0,91;0,1695566863497855
5,9;5,1;0,0;INSEE_ConsommationFinaleMenagesFR.lag_3;Spread6M3M.t;0,78;18462,98;Level;Level;1;1,0;-0,67;0;0,39;0;38;0,91;0,16931623817075692
5,4;4,8;0,0;EUROSTAT_GDPEuroArea.t;SpreadOat10Y3M.Diff.lag_12;0,06;604,96;Level;Difference;1;1,0;0,12;0;0,41;0;32;0,93;0,16928696269730215
5,6;5,1;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;Chomage.Diff.t;1,18;-1700,58;Level;Difference;1;1,0;-0,34;0;0,7;0;6;0,92;0,1690216908297294
5,3;4,4;0,0;EUROSTAT_GDPEuroArea.t;INSEE_ConfianceMenagesFR.t;0,07;-104,17;Level;Level;1;1,0;0,74;0;0,57;0;31;0,93;0,16850244772309275
5,5;5,7;0,0;INSEE_PIBFR.lag_1;Chomage.lag_12;0,39;2193,55;Level;Level;1;1,0;-0,86;1;0,31;0;5;0,92;0,16846816657729713
5,5;4,8;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;EUROSTAT_GDPEuroArea.Diff.lag_1;1,21;0,04;Level;Difference;1;1,0;0,05;1;0,73;0;4;0,93;0,1681334738639214
6,1;7,5;0,0;INSEE_PIBFR.lag_3;EUSA5_Curncy.Diff.t;0,34;2149,14;Level;Difference;1;1,0;0,08;0;0,47;0;35;0,91;0,16783014879262514
6,3;8,0;0,0;PIB_Reel.lag_3;EUROSTAT_GDPEuroArea.Diff.lag_1;334,35;0,03;Level;Difference;1;1,0;0,07;1;0,45;0;7;0,9;0,16758303612491843
5,7;5,7;0,0;EUROSTAT_GDPEuroArea.lag_12;Spread10Y6M.lag_3;0,06;-252,6;Level;Level;1;1,0;-0,3;0;0,82;0;51;0,93;0,1674706670682644
6,1;8,3;0,0;INSEE_PIBFR.lag_3;SP_SP500.pct.lag_1;0,34;-30,66;Level;Growth_rate;1;1,0;-0,25;1;0,14;0;25;0,91;0,16731176785485424
6,5;10,9;0,0;RDB_Nominal.lag_1;CPI_Excl_Tabac.pct.lag_1;363,96;413,11;Level;Growth_rate;1;1,0;0,64;0;0,39;0;49;0,9;0,16726712969199398
5,4;4,5;0,0;RDB_Nominal.lag_3;INSEE_ConsommationFinaleMenagesFR.pct.lag_12;356,73;1998,09;Level;Growth_rate;1;1,0;0,41;1;0,74;0;1;0,93;0,1671596132034705
5,9;6,5;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;CPI_Excl_Tabac.lag_3;0,68;298,03;Level;Level;1;1,0;0,89;1;0,19;0;40;0,91;0,16680807907493045
6,0;6,9;0,0;INSEE_PIBFR.lag_1;SP_SP500.Diff.t;0,33;-0,38;Level;Difference;1;1,0;0,11;0;0,41;0;19;0,91;0,16659425601796363
5,5;5,1;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;INSEE_ConfianceMenagesFR.Diff.lag_3;1,21;22,6;Level;Difference;1;1,0;-0,13;0;0,72;0;4;0,92;0,16653071021321864
6,0;8,3;0,0;INSEE_PIBFR.lag_1;Spread10Y3M.lag_1;0,33;14,25;Level;Level;1;1,0;-0,36;0;0,36;0;17;0,91;0,16643345939499044
5,5;4,3;0,0;INSEE_ConsommationFinaleMenagesFR.lag_3;INSEE_ConsommationFinaleMenagesFR.pct.lag_3;0,8;-1849,7;Level;Growth_rate;1;1,0;0,5;1;0,61;0;16;0,93;0,16638271055127218
5,5;4,6;0,0;EUROSTAT_GDPEuroArea.lag_1;SpreadOAT10Y6M.lag_1;0,06;-12,68;Level;Level;1;1,0;-0,51;0;0,52;0;8;0,92;0,16625205747073213
5,8;5,4;0,0;INSEE_ConsommationFinaleMenagesFR.lag_3;Spread6M3M.pct.lag_12;0,77;-16,14;Level;Growth_rate;1;1,0;0,31;1;0,66;0;24;0,92;0,1660045732889578
5,6;5,0;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;EURONEXT_CAC40.Diff.t;1,21;-0,06;Level;Difference;1;1,0;0,01;0;0,72;0;5;0,92;0,16599679035470494
5,4;5,0;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;Spread6M3M.t;1,28;24184,51;Level;Level;1;1,0;-0,68;1;0,64;0;7;0,93;0,16595077082229748
5,5;4,6;0,0;EUROSTAT_GDPEuroArea.lag_1;EURONEXT_CAC40.pct.lag_3;0,06;-21,82;Level;Growth_rate;1;1,0;-0,34;1;0,53;0;8;0,92;0,16593390502325622
5,5;4,6;0,0;EUROSTAT_GDPEuroArea.lag_1;SpreadOAT10Y6M.Diff.t;0,06;-97,16;Level;Difference;1;1,0;0,1;1;0,32;0;7;0,92;0,16591960786447313
5,1;4,7;0,0;EUROSTAT_GDPEuroArea.lag_3;Spread6M3M.Diff.lag_12;0,06;-12266,82;Level;Difference;1;1,0;0,25;1;0,29;0;5;0,93;0,16591673661172868
6,4;8,3;0,0;RDB_Nominal.t;INSEE_PIBFR.pct.lag_1;347,81;691,05;Level;Growth_rate;1;1,0;0,67;0;0,6;0;32;0,9;0,16590879461850538
5,5;6,4;0,0;INSEE_PIBFR.lag_1;STOXX_EUROSTOXX50.pct.lag_1;0,32;-54,33;Level;Growth_rate;1;1,0;-0,29;1;0,39;0;5;0,92;0,16574657100707935
5,6;5,1;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;INSEE_ConfianceMenagesFR.pct.lag_1;1,18;-24,71;Level;Growth_rate;1;1,0;-0,33;0;0,59;0;8;0,92;0,16574140619601807
6,0;5,9;0,0;INSEE_PIBFR.t;Chomage.Diff.t;0,33;-2343,93;Level;Difference;1;1,0;-0,33;0;0,87;0;10;0,92;0,16545557532231914
5,6;5,2;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;Spread5Y6M.Diff.t;1,18;1338,17;Level;Difference;1;1,0;0,04;0;0,3;0;24;0,92;0,1652626333576539
5,4;5,4;0,0;EUROSTAT_GDPEuroArea.lag_1;INSEE_ConfianceMenagesFR.pct.t;0,06;-62,6;Level;Growth_rate;1;1,0;-0,26;1;0,34;0;5;0,93;0,16524549819935996
5,7;5,1;0,0;EUROSTAT_GDPEuroArea.lag_12;EURONEXT_CAC40.Diff.lag_3;0,06;-0,07;Level;Difference;1;1,0;-0,03;0;0,43;0;52;0,93;0,16511497388608698
5,6;6,9;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;EUSA10_Curncy.pct.t;1,18;-4,86;Level;Growth_rate;1;1,0;-0,03;0;0,36;0;6;0,92;0,16494689921602246
5,3;4,6;0,0;EUROSTAT_GDPEuroArea.lag_3;CPI_Excl_Tabac.lag_1;0,06;-188,41;Level;Level;1;1,0;0,92;0;0,45;0;21;0,93;0,16494425145383507
5,5;4,6;0,0;EUROSTAT_GDPEuroArea.t;Spread10Y3M.lag_3;0,06;160,97;Level;Level;1;1,0;-0,36;0;0,47;0;39;0,93;0,16490935468486123
6,0;7,4;0,0;INSEE_PIBFR.t;Spread10Y6M.t;0,33;13,85;Level;Level;1;1,0;-0,31;0;0,55;0;13;0,91;0,1647305318826382
5,6;5,1;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;BBG_TauxOat10Y.pct.t;1,21;-0,03;Level;Growth_rate;1;1,0;-0,05;0;0,78;0;5;0,92;0,16426369906969718
5,5;5,2;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;Spread10Y6M.Diff.t;1,19;955,98;Level;Difference;1;1,0;-0,01;0;0,22;0;28;0,92;0,16422557593025888
5,5;5,5;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;Spread10Y6M.Diff.lag_3;1,21;-741,31;Level;Difference;1;1,0;-0,16;0;0,68;0;5;0,93;0,16416785727258332
5,5;6,8;0,0;EUROSTAT_GDPEuroArea.lag_12;Spread10Y3M.Diff.lag_3;0,06;-1150,93;Level;Difference;1;1,0;-0,15;0;0,53;0;48;0,93;0,1641426982299442
5,5;5,8;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;CPI_Excl_Tabac.pct.t;1,21;-215,34;Level;Growth_rate;1;1,0;0,69;0;0,43;0;9;0,92;0,16412638018169057
5,5;6,0;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;Spread10Y3M.lag_3;1,18;-673,36;Level;Level;1;1,0;-0,31;0;0,21;0;16;0,93;0,16411091187205284
5,6;5,1;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;Spread10Y6M.pct.lag_3;1,21;1,05;Level;Growth_rate;1;1,0;-0,01;0;0,8;0;5;0,92;0,1640674760364027
5,6;6,0;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;SpreadOAT10Y6M.pct.lag_1;1,18;-3,94;Level;Growth_rate;1;1,0;0,0;0;0,51;0;5;0,92;0,16406704092345248
5,6;5,6;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;CPI_Excl_Tabac.pct.lag_1;1,22;-471,38;Level;Growth_rate;1;1,0;0,68;0;0,36;0;10;0,92;0,16406417536997164
5,5;4,5;0,0;EUROSTAT_GDPEuroArea.t;PIB_Reel.pct.lag_3;0,06;-462,77;Level;Growth_rate;1;1,0;0,71;1;0,52;0;57;0,93;0,16406360891838367
5,6;5,6;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;Spread10Y3M.pct.lag_3;1,18;-2,07;Level;Growth_rate;1;1,0;0,02;0;0,52;0;12;0,92;0,16406348156860084
5,6;5,8;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;EUSA10_Curncy.pct.lag_3;1,19;-2,27;Level;Growth_rate;1;1,0;0,08;0;0,45;0;12;0,92;0,164057798110679
5,6;4,9;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;SpreadOat10Y3M.pct.lag_3;1,21;1,97;Level;Growth_rate;1;1,0;0,01;0;0,78;0;4;0,93;0,16404098604962558
5,6;5,2;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;EUSA5_Curncy.pct.lag_1;1,19;0,17;Level;Growth_rate;1;1,0;0,04;0;0,34;0;7;0,92;0,1640402991721407
5,5;5,5;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;SpreadOat10Y3M.Diff.lag_3;1,19;-386,19;Level;Difference;1;1,0;-0,09;0;0,47;0;8;0,92;0,16403765929780012
5,5;4,9;0,0;EUROSTAT_GDPEuroArea.t;EUR003M_Index.Diff.lag_1;0,06;-235,67;Level;Difference;1;1,0;0,18;1;0,44;0;41;0,93;0,1640334668739699
5,6;7,1;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;EUSA10_Curncy.pct.lag_1;1,18;-4,84;Level;Growth_rate;1;1,0;0,0;0;0,25;0;7;0,92;0,16403094803008278
5,5;5,9;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;Spread5Y3M.pct.lag_3;1,19;-2,08;Level;Growth_rate;1;1,0;0,08;0;0,47;0;8;0,92;0,1640280979793044
5,6;5,0;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;INSEE_ProductionIndustrielle_France.pct.lag_3;1,21;30,26;Level;Growth_rate;1;1,0;0,26;0;0,81;0;4;0,92;0,16402679000731524
5,6;5,1;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;BBG_TauxOat10Y.pct.lag_3;1,21;0,11;Level;Growth_rate;1;1,0;0,05;0;0,77;0;5;0,92;0,16402509022376255
5,6;5,1;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;EUSA10_Curncy.pct.lag_3;1,21;0,9;Level;Growth_rate;1;1,0;0,05;0;0,78;0;5;0,92;0,1640246958654893
5,6;5,0;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;EUR003M_Index.pct.lag_1;1,21;0,06;Level;Growth_rate;1;1,0;-0,01;1;0,59;0;4;0,92;0,16402143994582097
5,6;5,0;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;Spread5Y6M.pct.lag_3;1,21;0,18;Level;Growth_rate;1;1,0;0,07;0;0,76;0;5;0,92;0,16402080361739457
5,5;5,6;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;CPI_Excl_Tabac.pct.lag_3;1,23;-603,29;Level;Growth_rate;1;1,0;0,68;0;0,32;0;8;0,92;0,16402016266858976
5,5;4,7;0,0;EUROSTAT_GDPEuroArea.lag_1;EUSA5_Curncy.lag_12;0,06;893,76;Level;Level;1;1,0;-0,73;0;0,49;0;3;0,93;0,1640197141581209
