"RMSE (en %)";"RMSE OOS (en %)";"Residuals Statio PValue";"Predictor_1";"Predictor_2";"Coeff_1";"Coeff_2";"Transfo_1";"Transfo_2";"Priority_1";"Priority_2";"2-1";"Is signif";"Breusch-Pagan";"Durbin Watson";"Jarque Bera";"R2"
5,3;4,7;0;"EUROSTAT_GDPEuroArea.lag_3";"BBG_TauxOat10Y.Diff.lag_12";0,06;871,01;"Level";"Difference";1;1;0,16;0;0,72;0;5;0,9
5,3;4,8;0;"INSEE_PIBFR.lag_12";"Spread6M3M.Diff.lag_12";0,51;-15996,21;"Level";"Difference";1;1;0,25;1;0,66;2;0;0,89
5,4;4,4;0;"EUROSTAT_GDPEuroArea.lag_3";"STOXX_EUROSTOXX50.t";0,06;-1,53;"Level";"Level";1;1;0,48;1;0,5;1;15;0,9
5,4;4,6;0;"EUROSTAT_GDPEuroArea.lag_3";"STOXX_EUROSTOXX50.lag_1";0,06;-1,05;"Level";"Level";1;1;0,5;1;0,89;0;8;0,89
5,4;4,5;0;"EUROSTAT_GDPEuroArea.lag_3";"EURONEXT_CAC40.t";0,07;-1,37;"Level";"Level";1;1;0,82;1;0,4;1;17;0,9
5,4;4,7;0;"EUROSTAT_GDPEuroArea.lag_3";"EURONEXT_CAC40.lag_1";0,06;-0,83;"Level";"Level";1;1;0,82;1;0,86;0;8;0,89
5,4;4,6;0;"EUROSTAT_GDPEuroArea.t";"Chomage.pct.lag_12";0,07;156,62;"Level";"Growth_rate";1;1;-0,83;0;0,89;0;52;0,89
5,4;4,4;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"EUSA10_Curncy.lag_1";1,17;-956,06;"Level";"Level";1;1;-0,49;1;0,85;1;0;0,89
5,4;4,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"EUSA10_Curncy.lag_1";1,22;-919,56;"Level";"Level";1;1;-0,49;1;0,9;1;0;0,89
5,4;5,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"EUSA10_Curncy.lag_1";0,79;-415,02;"Level";"Level";1;1;-0,53;0;0,74;1;1;0,89
5,4;4,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"EUSA5_Curncy.lag_1";1,15;-1459,76;"Level";"Level";1;1;-0,53;1;0,72;1;1;0,89
5,4;5,1;0;"EUROSTAT_GDPEuroArea.lag_3";"EUSA5_Curncy.lag_1";0,06;-483,8;"Level";"Level";1;1;-0,59;0;0,72;0;19;0,89
5,4;4,3;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"EUSA5_Curncy.lag_1";1,2;-1440,86;"Level";"Level";1;1;-0,53;1;0,76;1;0;0,89
5,4;6,3;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"EUSA5_Curncy.lag_1";0,79;-623,83;"Level";"Level";1;1;-0,58;0;0,55;1;2;0,89
5,4;4,4;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"BBG_TauxOat10Y.lag_1";1,16;-764,09;"Level";"Level";1;1;-0,56;1;0,75;1;0;0,89
5,4;5,1;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"BBG_TauxOat10Y.lag_1";0,78;-421,94;"Level";"Level";1;1;-0,59;1;0,69;1;1;0,89
5,4;4,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"EUSA10_Curncy.lag_3";1,15;-987,76;"Level";"Level";1;1;-0,55;1;0,65;1;3;0,89
5,4;4,3;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"EUSA10_Curncy.lag_3";1,21;-934;"Level";"Level";1;1;-0,55;1;0,73;1;0;0,89
5,4;5,9;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"EUSA10_Curncy.lag_3";0,79;-411,95;"Level";"Level";1;1;-0,6;0;0,54;1;2;0,89
5,4;4,9;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"EUSA5_Curncy.lag_3";1,14;-1404,67;"Level";"Level";1;1;-0,59;1;0,67;1;3;0,89
5,4;4,3;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"EUSA5_Curncy.lag_3";1,19;-1375,26;"Level";"Level";1;1;-0,6;1;0,74;1;0;0,89
5,4;4,4;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"BBG_TauxOat10Y.lag_3";1,14;-784,44;"Level";"Level";1;1;-0,59;1;0,6;1;2;0,89
5,4;5,3;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"BBG_TauxOat10Y.lag_3";0,78;-410,53;"Level";"Level";1;1;-0,63;0;0,55;1;2;0,89
5,4;4,2;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"EUROSTAT_GDPEuroArea.pct.lag_12";1,07;628,15;"Level";"Growth_rate";1;1;0,79;0;0,53;1;2;0,89
5,4;4,3;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"EUROSTAT_GDPEuroArea.pct.lag_12";1,11;642,81;"Level";"Growth_rate";1;1;0,79;1;0,57;1;0;0,89
5,4;5,2;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"EUROSTAT_GDPEuroArea.pct.lag_12";0,75;353,34;"Level";"Growth_rate";1;1;0,82;0;0,47;1;2;0,89
5,4;5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"EUR006M_Index.t";1,05;-3605,11;"Level";"Level";1;1;-0,88;1;0,6;2;1;0,89
5,4;5,4;0;"EUROSTAT_GDPEuroArea.lag_3";"INSEE_ConfianceMenagesFR.t";0,06;-25,92;"Level";"Level";1;1;0,89;0;0,41;0;11;0,89
5,4;6,1;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"EUR003M_Index.t";1,02;-3599,43;"Level";"Level";1;1;-0,86;1;0,63;1;3;0,89
5,4;5,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"EUR003M_Index.t";1,05;-3810,26;"Level";"Level";1;1;-0,86;1;0,64;2;1;0,89
5,4;5,4;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"EUR006M_Index.lag_1";1,03;-3882,94;"Level";"Level";1;1;-0,89;1;0,51;1;1;0,89
5,4;4,6;0;"EUROSTAT_GDPEuroArea.lag_3";"INSEE_ConfianceMenagesFR.lag_1";0,06;-46,46;"Level";"Level";1;1;0,92;0;0,58;0;9;0,89
5,4;6,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"EUR003M_Index.lag_1";1;-3863,53;"Level";"Level";1;1;-0,87;1;0,57;1;3;0,89
5,4;6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"EUR003M_Index.lag_1";1,03;-4050,09;"Level";"Level";1;1;-0,87;1;0,56;1;1;0,89
5,4;5,1;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"EUR003M_Index.lag_3";1,04;-3733,82;"Level";"Level";1;1;-0,89;0;0,55;1;1;0,89
5,4;4,5;0;"EUROSTAT_GDPEuroArea.lag_3";"RDB_Nominal.pct.lag_12";0,06;-269,92;"Level";"Growth_rate";1;1;0,83;0;0,34;0;6;0,89
5,4;5,1;0;"EUROSTAT_GDPEuroArea.lag_3";"CPI_Excl_Tabac.t";0,06;-234,69;"Level";"Level";1;1;0,86;1;0,74;0;17;0,89
5,4;5,2;0;"EUROSTAT_GDPEuroArea.lag_3";"CPI_Excl_Tabac.lag_1";0,06;-454,92;"Level";"Level";1;1;0,85;1;0,53;0;31;0,89
5,4;5,6;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"CPI_Excl_Tabac.lag_1";0,86;-373,41;"Level";"Level";1;1;0,84;1;0,49;1;3;0,89
5,4;6,5;0;"EUROSTAT_GDPEuroArea.t";"CPI_Excl_Tabac.lag_3";0,06;-772,14;"Level";"Level";1;1;0,82;0;0,49;0;40;0,89
5,4;4,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"CPI_Excl_Tabac.lag_3";1,38;-824,03;"Level";"Level";1;1;0,83;1;0,89;1;0;0,89
5,4;5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"CPI_Excl_Tabac.lag_3";1,48;-1022,55;"Level";"Level";1;1;0,84;1;0,82;1;0;0,89
5,4;5,4;0;"RDB_Nominal.lag_3";"CPI_Excl_Tabac.lag_3";580,32;-1314,31;"Level";"Level";1;1;0,85;1;0,72;2;1;0,89
5,4;4,7;0;"EUROSTAT_GDPEuroArea.lag_3";"INSEE_PIBFR.pct.t";0,06;-459,05;"Level";"Growth_rate";1;1;0,79;0;0,9;0;14;0,89
5,4;4,2;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"PIB_Reel.pct.t";1,39;-1164,97;"Level";"Growth_rate";1;1;0,76;1;0,9;4;0;0,89
5,4;4,4;0;"EUROSTAT_GDPEuroArea.lag_3";"PIB_Reel.pct.t";0,06;-516,57;"Level";"Growth_rate";1;1;0,71;0;0,9;0;9;0,89
5,4;4,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"INSEE_PIBFR.pct.lag_1";1,48;-1067,21;"Level";"Growth_rate";1;1;0,84;1;0,94;1;0;0,89
5,4;4,5;0;"EUROSTAT_GDPEuroArea.lag_3";"PIB_Reel.pct.lag_1";0,06;-401,86;"Level";"Growth_rate";1;1;0,73;0;0,94;0;11;0,89
5,4;4,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"Spread5Y3M.lag_1";1,24;-1839,99;"Level";"Level";1;1;0,06;1;0,85;1;0;0,89
5,4;5,3;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Spread5Y3M.lag_1";0,81;-851,15;"Level";"Level";1;1;0,01;1;0,73;1;2;0,89
5,4;4,9;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Spread10Y3M.lag_1";0,81;-501,14;"Level";"Level";1;1;-0,13;1;0,85;1;1;0,89
5,4;4,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"Spread5Y6M.lag_1";1,25;-2004,52;"Level";"Level";1;1;0,12;1;0,85;1;0;0,89
5,4;4,8;0;"EUROSTAT_GDPEuroArea.lag_3";"Spread5Y6M.lag_1";0,06;-752,56;"Level";"Level";1;1;0,06;0;0,8;0;18;0,89
5,4;4,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"Spread5Y6M.lag_1";1,3;-1838;"Level";"Level";1;1;0,11;1;0,92;1;0;0,89
5,4;5,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Spread5Y6M.lag_1";0,81;-906,84;"Level";"Level";1;1;0,06;1;0,71;1;2;0,89
5,4;4,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"Spread10Y6M.lag_1";1,23;-1135,12;"Level";"Level";1;1;-0,04;1;0,94;1;0;0,89
5,4;5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Spread10Y6M.lag_1";0,81;-526,98;"Level";"Level";1;1;-0,09;1;0,84;1;1;0,89
5,4;4,7;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"SpreadOat10Y3M.lag_1";0,8;-497,81;"Level";"Level";1;1;-0,33;1;0,8;1;1;0,89
5,4;4,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"SpreadOAT10Y6M.lag_1";1,2;-848,72;"Level";"Level";1;1;-0,28;1;0,84;1;0;0,89
5,4;4,8;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"SpreadOAT10Y6M.lag_1";0,8;-516,32;"Level";"Level";1;1;-0,31;1;0,79;1;1;0,89
5,4;5,1;0;"EUROSTAT_GDPEuroArea.t";"Spread6M3M.t";0,06;25667,14;"Level";"Level";1;1;-0,62;1;0,72;0;53;0,9
5,4;5,1;0;"EUROSTAT_GDPEuroArea.lag_1";"Spread6M3M.t";0,06;25025,24;"Level";"Level";1;1;-0,62;1;0,75;2;8;0,89
5,4;4,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Spread6M3M.t";0,84;10854,1;"Level";"Level";1;1;-0,58;0;0,78;1;2;0,89
5,4;5,1;0;"EUROSTAT_GDPEuroArea.t";"Spread6M3M.lag_1";0,06;23607,98;"Level";"Level";1;1;-0,62;1;0,61;0;21;0,89
5,4;5,1;0;"EUROSTAT_GDPEuroArea.lag_1";"Spread6M3M.lag_1";0,06;22163,24;"Level";"Level";1;1;-0,62;1;0,62;2;2;0,89
5,4;4,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"Spread6M3M.lag_1";1,33;25078,15;"Level";"Level";1;1;-0,63;1;0,87;1;0;0,89
5,4;4,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Spread6M3M.lag_1";0,83;8415,26;"Level";"Level";1;1;-0,58;0;0,86;1;1;0,89
5,4;5,2;0;"EUROSTAT_GDPEuroArea.t";"STOXX_EUROSTOXX50.lag_3";0,06;-1,66;"Level";"Level";1;1;0,54;1;0,41;0;73;0,89
5,4;4,9;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"EURONEXT_CAC40.lag_3";1,44;-1,99;"Level";"Level";1;1;0,83;1;0,75;2;2;0,89
5,4;4,7;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"EURONEXT_CAC40.lag_3";0,86;-0,72;"Level";"Level";1;1;0,8;0;0,51;1;4;0,89
5,4;4,3;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"INSEE_PIBFR.Diff.t";0,83;-0,15;"Level";"Difference";1;1;0,47;1;0,72;1;0;0,89
5,4;5;0;"EUROSTAT_GDPEuroArea.lag_3";"INSEE_ConsommationFinaleMenagesFR.Diff.t";0,06;0,14;"Level";"Difference";1;1;0;0;0,78;0;12;0,89
5,4;5,3;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"INSEE_ConsommationFinaleMenagesFR.Diff.t";1,29;0,43;"Level";"Difference";1;1;-0,05;1;0,87;1;0;0,89
5,4;4,5;0;"EUROSTAT_GDPEuroArea.lag_3";"CPI_Excl_Tabac.Diff.t";0,06;467,22;"Level";"Difference";1;1;0,34;1;0,71;0;12;0,89
5,4;4;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"CPI_Excl_Tabac.Diff.t";0,79;563,76;"Level";"Difference";1;1;0,32;1;0,82;0;1;0,89
5,4;5,8;0;"EUROSTAT_GDPEuroArea.lag_3";"RDB_Nominal.Diff.t";0,06;-265,73;"Level";"Difference";1;1;0,6;1;0,55;0;17;0,89
5,4;5,4;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"RDB_Nominal.Diff.t";0,85;-303,01;"Level";"Difference";1;1;0,61;1;0,73;1;1;0,89
5,4;5,3;0;"EUROSTAT_GDPEuroArea.lag_1";"SP_SP500.Diff.t";0,06;4,18;"Level";"Difference";1;1;0,07;0;0,39;1;18;0,89
5,4;5,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"SP_SP500.Diff.t";1,23;3,65;"Level";"Difference";1;1;0,08;0;0,79;0;1;0,89
5,4;6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"SP_SP500.Diff.t";1,28;4,97;"Level";"Difference";1;1;0,05;0;0,81;0;0;0,89
5,4;4,5;0;"EUROSTAT_GDPEuroArea.lag_3";"PIB_Reel.Diff.t";0,06;-158,16;"Level";"Difference";1;1;0,31;1;0,81;0;6;0,9
5,4;3,9;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"PIB_Reel.Diff.t";0,83;-173,06;"Level";"Difference";1;1;0,31;1;0,83;2;0;0,89
5,4;4,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"RDB_Nominal.pct.t";1,06;753,21;"Level";"Growth_rate";1;1;0,86;0;0,86;0;0;0,89
5,4;4,4;0;"EUROSTAT_GDPEuroArea.lag_3";"RDB_Nominal.pct.t";0,05;494,62;"Level";"Growth_rate";1;1;0,87;0;0,81;0;10;0,89
5,4;5,1;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"RDB_Nominal.pct.t";1,09;832,88;"Level";"Growth_rate";1;1;0,85;0;0,87;1;0;0,89
5,4;3,9;0;"EUROSTAT_GDPEuroArea.lag_12";"RDB_Nominal.pct.t";0,06;885,54;"Level";"Growth_rate";1;1;0,85;1;0,98;0;6;0,89
5,4;4,2;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"RDB_Nominal.pct.t";0,76;365,5;"Level";"Growth_rate";1;1;0,88;0;0,87;1;1;0,89
5,4;4,5;0;"EUROSTAT_GDPEuroArea.lag_3";"RDB_Nominal.pct.lag_1";0,06;254,14;"Level";"Growth_rate";1;1;0,86;1;0,73;0;11;0,89
5,4;4,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"SP_SP500.lag_12";0,68;2,79;"Level";"Level";1;1;0,9;0;0,72;1;1;0,89
5,4;4,2;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"INSEE_ConsommationFinaleMenagesFR.pct.lag_12";1,07;1228,13;"Level";"Growth_rate";1;1;0,83;1;0,91;1;0;0,89
5,4;4,4;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"INSEE_ConsommationFinaleMenagesFR.pct.lag_12";1,1;1366,47;"Level";"Growth_rate";1;1;0,82;1;0,95;1;0;0,89
5,4;4,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"INSEE_ConsommationFinaleMenagesFR.pct.lag_12";0,75;699,24;"Level";"Growth_rate";1;1;0,85;1;0,91;1;0;0,89
5,4;4,9;0;"EUROSTAT_GDPEuroArea.t";"STOXX_EUROSTOXX50.pct.t";0,06;-41,81;"Level";"Growth_rate";1;1;-0,19;1;0,92;1;13;0,9
5,4;4,9;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"STOXX_EUROSTOXX50.pct.t";0,8;-32,51;"Level";"Growth_rate";1;1;-0,21;1;0,81;3;0;0,89
5,4;4,9;0;"EUROSTAT_GDPEuroArea.t";"EURONEXT_CAC40.pct.t";0,06;-46,01;"Level";"Growth_rate";1;1;-0,05;1;0,95;1;10;0,9
5,4;5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"EURONEXT_CAC40.pct.t";1,28;-36,39;"Level";"Growth_rate";1;1;-0,07;1;0,95;1;0;0,89
5,4;4,8;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"EURONEXT_CAC40.pct.t";0,81;-34,28;"Level";"Growth_rate";1;1;-0,07;1;0,91;3;0;0,89
5,4;5,2;0;"EUROSTAT_GDPEuroArea.t";"STOXX_EUROSTOXX50.pct.lag_1";0,06;-36,39;"Level";"Growth_rate";1;1;-0,19;1;0,86;0;12;0,89
5,4;4,1;0;"INSEE_PIBFR.t";"STOXX_EUROSTOXX50.pct.lag_1";0,35;-66,72;"Level";"Growth_rate";1;1;-0,1;1;0,96;3;0;0,89
5,4;4,4;0;"INSEE_PIBFR.lag_1";"STOXX_EUROSTOXX50.pct.lag_1";0,36;-62,15;"Level";"Growth_rate";1;1;-0,11;1;0,94;3;0;0,89
5,4;4,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"STOXX_EUROSTOXX50.pct.lag_1";1,26;-34,72;"Level";"Growth_rate";1;1;-0,19;1;0,97;1;0;0,89
5,4;5,2;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"STOXX_EUROSTOXX50.pct.lag_1";0,8;-27,82;"Level";"Growth_rate";1;1;-0,21;1;0,92;2;0;0,89
5,4;5,2;0;"EUROSTAT_GDPEuroArea.t";"EURONEXT_CAC40.pct.lag_1";0,06;-37,09;"Level";"Growth_rate";1;1;-0,06;1;0,72;0;10;0,89
5,4;4,9;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"EURONEXT_CAC40.pct.lag_1";1,28;-37,42;"Level";"Growth_rate";1;1;-0,06;1;0,92;1;0;0,89
5,4;5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"EURONEXT_CAC40.pct.lag_1";0,81;-27,78;"Level";"Growth_rate";1;1;-0,09;1;0,9;1;0;0,89
5,4;4,3;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"EUSA10_Curncy.pct.t";1,31;-11,92;"Level";"Growth_rate";1;1;0,52;1;0,95;4;0;0,89
5,4;4,1;0;"EUROSTAT_GDPEuroArea.lag_3";"EUSA10_Curncy.pct.t";0,06;-6,71;"Level";"Growth_rate";1;1;0,47;0;0,97;1;4;0,9
5,4;3,7;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"EUSA10_Curncy.pct.t";0,85;-6,71;"Level";"Growth_rate";1;1;0,47;1;0,97;2;0;0,89
5,4;4,2;0;"EUROSTAT_GDPEuroArea.lag_3";"Spread5Y3M.pct.t";0,06;-4,99;"Level";"Growth_rate";1;1;0,54;0;0,66;1;3;0,9
5,4;3,7;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Spread5Y3M.pct.t";0,85;-5,28;"Level";"Growth_rate";1;1;0,54;1;0,88;3;0;0,89
5,4;3,5;0;"EUROSTAT_GDPEuroArea.t";"Spread5Y6M.pct.t";0,06;-3,82;"Level";"Growth_rate";1;1;0,48;1;0,84;1;4;0,9
5,4;5,7;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"Spread5Y6M.pct.t";1,29;-3,96;"Level";"Growth_rate";1;1;0,49;1;0,95;4;0;0,89
5,4;6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"Spread5Y6M.pct.t";1,31;-3,35;"Level";"Growth_rate";1;1;0,47;1;0,93;3;0;0,89
5,4;4,1;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Spread10Y6M.pct.t";0,83;-4,8;"Level";"Growth_rate";1;1;0,49;0;0,62;1;0;0,89
5,4;4;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"SpreadOAT10Y6M.pct.t";0,83;-3,36;"Level";"Growth_rate";1;1;0,41;0;0,85;2;0;0,89
5,4;4,2;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"EUSA5_Curncy.pct.t";0,82;-0,47;"Level";"Growth_rate";1;1;0,24;1;0,58;1;1;0,89
5,4;4;0;"INSEE_PIBFR.lag_12";"Chomage.pct.t";0,43;-213,28;"Level";"Growth_rate";1;1;-0,71;0;0,85;2;4;0,89
5,4;4,2;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Chomage.pct.t";0,78;-64,76;"Level";"Growth_rate";1;1;-0,77;0;0,86;1;2;0,89
5,4;4,4;0;"EUROSTAT_GDPEuroArea.lag_3";"Chomage.pct.lag_1";0,06;-97,22;"Level";"Growth_rate";1;1;-0,77;1;0,75;0;10;0,89
5,4;4,6;0;"EUROSTAT_GDPEuroArea.t";"INSEE_ConfianceMenagesFR.pct.t";0,06;-81,36;"Level";"Growth_rate";1;1;-0,16;1;0,65;0;19;0,89
5,4;4,8;0;"EUROSTAT_GDPEuroArea.lag_3";"INSEE_ConfianceMenagesFR.pct.t";0,06;-57,94;"Level";"Growth_rate";1;1;-0,18;1;0,62;1;7;0,89
5,4;4,6;0;"EUROSTAT_GDPEuroArea.lag_3";"INSEE_ConsommationFinaleMenagesFR.pct.t";0,06;-390,9;"Level";"Growth_rate";1;1;0,52;0;0,45;0;10;0,89
5,4;4,5;0;"EUROSTAT_GDPEuroArea.lag_3";"INSEE_ConsommationFinaleMenagesFR.pct.lag_1";0,06;-431,88;"Level";"Growth_rate";1;1;0,62;0;0,59;0;11;0,89
5,4;4;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"INSEE_InvestEntreprisesNonFinancieresFR.pct.t";0,77;152;"Level";"Growth_rate";1;1;0,78;0;0,89;1;1;0,89
5,4;4;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_1";0,75;232,42;"Level";"Growth_rate";1;1;0,79;0;0,91;1;0;0,89
5,4;5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_12";"INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_1";1,36;632,15;"Level";"Growth_rate";1;1;0,69;0;0,87;2;0;0,89
5,4;5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"CPI_Excl_Tabac.pct.t";0,84;-452,73;"Level";"Growth_rate";1;1;0,66;0;0,63;1;1;0,89
5,4;5,4;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"CPI_Excl_Tabac.pct.lag_1";0,85;-697,35;"Level";"Growth_rate";1;1;0,62;0;0,64;1;1;0,89
5,4;4,6;0;"EUROSTAT_GDPEuroArea.lag_3";"INSEE_ProductionIndustrielle_France.pct.t";0,06;-74,46;"Level";"Growth_rate";1;1;0,41;0;0,59;0;10;0,89
5,4;4,3;0;"EUROSTAT_GDPEuroArea.lag_3";"BBG_TauxOat10Y.pct.t";0,06;-2,14;"Level";"Growth_rate";1;1;0,34;0;0,91;1;14;0,89
5,4;3,8;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"BBG_TauxOat10Y.pct.t";0,83;-2,44;"Level";"Growth_rate";1;1;0,34;1;0,94;3;1;0,89
5,4;4,5;0;"EUROSTAT_GDPEuroArea.lag_3";"EUR003M_Index.pct.t";0,06;0,36;"Level";"Growth_rate";1;1;0,05;0;0,61;1;4;0,9
5,4;4,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"EUR003M_Index.pct.t";0,81;0,31;"Level";"Growth_rate";1;1;0,06;0;0,72;1;0;0,89
5,4;5,5;0;"EUROSTAT_GDPEuroArea.t";"Spread6M3M.pct.t";0,06;12,32;"Level";"Growth_rate";1;1;-0,05;1;0,76;0;34;0,89
5,4;5,4;0;"EUROSTAT_GDPEuroArea.lag_1";"Spread6M3M.pct.t";0,06;11,91;"Level";"Growth_rate";1;1;-0,05;1;0,77;3;4;0,89
5,4;5,1;0;"INSEE_PIBFR.lag_3";"Spread6M3M.pct.t";0,39;19,93;"Level";"Growth_rate";1;1;-0,11;1;0,96;3;0;0,89
5,4;4,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"Spread6M3M.pct.t";1,29;12,46;"Level";"Growth_rate";1;1;-0,06;1;0,97;2;0;0,89
5,4;4,7;0;"RDB_Nominal.lag_3";"Spread6M3M.pct.t";490,68;16,22;"Level";"Growth_rate";1;1;-0,09;1;0,92;3;0;0,89
5,4;4,4;0;"EUROSTAT_GDPEuroArea.lag_3";"STOXX_EUROSTOXX50.Diff.lag_1";0,06;1,12;"Level";"Difference";1;1;-0,12;1;0,78;0;21;0,89
5,4;4,1;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"STOXX_EUROSTOXX50.Diff.lag_1";0,82;1,1;"Level";"Difference";1;1;-0,12;1;0,74;1;3;0,89
5,4;4,3;0;"EUROSTAT_GDPEuroArea.lag_3";"EURONEXT_CAC40.Diff.lag_1";0,06;0,96;"Level";"Difference";1;1;0,01;1;0,84;0;20;0,89
5,4;4;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"EURONEXT_CAC40.Diff.lag_1";0,81;1,07;"Level";"Difference";1;1;0;1;0,74;1;3;0,89
5,4;4,8;0;"EUROSTAT_GDPEuroArea.t";"EUSA10_Curncy.Diff.lag_1";0,06;-1294,75;"Level";"Difference";1;1;0,31;1;0,57;0;23;0,89
5,4;4,1;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"EUSA10_Curncy.Diff.lag_1";0,82;-919,16;"Level";"Difference";1;1;0,29;0;0,4;1;0;0,89
5,4;4,9;0;"EUROSTAT_GDPEuroArea.t";"EUSA5_Curncy.Diff.lag_1";0,06;-2215,38;"Level";"Difference";1;1;0,38;1;0,73;0;38;0,89
